PID	P_1_freq	R_1_freq
P18	2.51572327	0
P18	19.17098446	0
P18	31.77570093	52.38095238
P18	18.06451613	0
P18	0	58.53658537
P18	0	2.415458937
P18	0	37.31343284
P18	0	50
P18	0	30.90909091
P18	0	2.469135802
P18	0	28.57142857
P18	0	2.188183807
P18	0	39.3258427
P18	0	6.18556701
P18	0	40.93959732
P18	0	34.61538462
P18	0	8.461538462
P18	0	37.71929825
P18	0	38.28125
P18	0	3.539823009
P18	0	64.86486486
P18	0	24
P18	0	32.60869565
P18	0	58.57142857
P18	0	12.74509804
P18	0	20.80536913
P18	0	37.36842105
P18	0	5.24691358
P18	0	3.125
P18	0	44.21768707
P18	0	42.85714286
P18	0	2.797202797
P18	0	34.375
P18	0	28
P18	0	36.80981595
P18	0	33.87096774
P18	0	32.72727273
P18	0	2.150537634
P18	0	2.597402597
P18	0	4.782608696
P18	0	38.63636364
P18	0	39.5480226
P18	0	39.1959799
P18	0	34.18803419
P18	0	17.37288136
P18	0	44.18604651
P18	0	5
P18	0	3.370786517
P18	0	84.61538462
P18	0	4.938271605
P18	0	6.798866856
P18	0	2.054794521
P18	0	50.80645161
P18	0	2.222222222
P18	0	24.57142857
P18	0	1.567398119
P18	0	7.633587786
P18	0	29.54545455
P18	0	53.9184953
P18	0	32.72727273
P18	0	14.28571429
P18	0	55.8988764
P18	0	27.5862069
P18	0	26.66666667
P18	0	2.788844622
P18	0	35.16949153
P18	0	34.88372093
P18	0	5.555555556
P18	0	40
P18	0	34.17721519
P18	0	16.66666667
P18	0	52.77777778
P18	0	48.52941176
P18	0	2.580645161
P18	0	36.73469388
P18	0	33.73493976
P18	0	61
P18	0	26.82926829
P18	0	1.869158879
P18	0	4.347826087
P18	0	27.37226277
P18	0	16.66666667
P18	0	2.739726027
P18	0	23.46938776
P18	0	30.07518797
P18	0	2.358490566
P18	0	14.87603306
P18	0	41.30434783
P18	0	11.94029851
P18	0	26.18025751
P18	0	36.04651163
P18	0	39.90610329
P18	0	39.39393939
P18	0	22.54901961
P18	0	12.19512195
P18	0	24.8
P18	0	1.428571429
P18	0	32.5
P18	0	1.93236715
P18	0	18.18181818
P18	0	31.53846154
P18	0	2.857142857
P18	0	29.62962963
P18	0	4.87804878
P18	0	8.333333333
P18	0	40
P18	0	2.259887006
P18	0	7.070707071
P18	0	38.15789474
P18	0	4.04040404
P18	0	4.938271605
P18	0	2.057613169
P18	0	40.433213
P18	0	26.41509434
P18	0	5.263157895
P18	0	19.01408451
P18	0	41.17647059
P18	0	25
P18	0	10
P18	0	37.37373737
P18	0	6.516290727
P18	0	2.564102564
P18	0	21.83908046
P18	0	41.00719424
P18	0	2.222222222
P18	0	14.03508772
P18	0	6.451612903
P18	0	34.42622951
P18	0	5.617977528
P18	0	37.5
P18	0	42.85714286
P18	0	41.07142857
P18	0	4.205607477
P18	0	27.65957447
P18	0	40.48780488
P18	0	37.25490196
P18	0	7.894736842
P18	0	26.06382979
P18	0	1.89701897
P18	0	12.06030151
P18	0	4.47761194
P18	0	14.28571429
P18	0	23.80952381
P18	0	5.882352941
P18	0	13.7254902
P18	0	6.109324759
P18	0	46.71532847
P18	0	7.96460177
P18	0	3.669724771
P18	0	4.395604396
P18	0	52.94117647
P18	0	2.380952381
P18	0	31.57894737
P18	0	24.67532468
P18	0	2.857142857
P18	0	3.053435115
P18	0	3.669724771
P18	0	7.36196319
P18	0	37.41496599
P18	0	38.96103896
P18	0	15.625
P18	0	40.12738854
P18	0	40.6779661
P18	0	51.25
P18	0	38.7755102
P18	0	43.75
P18	0	26.08695652
P18	0	5.945945946
P18	0	34.48275862
P18	0	2.227171492
P18	0	5.882352941
P20	20	0
P20	2.631578947	0
P20	2.580645161	0
P20	7.894736842	0
P20	18.64951768	0
P20	28.37837838	0
P20	12.90322581	10.34482759
P20	9.87654321	3.546099291
P20	13.75661376	0
P20	21.55172414	0
P20	7.224334601	0
P20	2.06185567	0
P20	26.36363636	3.370786517
P20	43.75	0
P20	33.49514563	0
P20	3.947368421	0
P20	2.057613169	0
P20	2.024291498	0
P20	14	0
P20	12.85714286	0
P20	1.326259947	0
P20	10.71428571	0
P20	22.72727273	0
P20	12.5	0
P20	23.76237624	0
P20	2.941176471	0
P20	9.302325581	0
P20	1.342281879	0
P20	9.523809524	0
P20	2.877697842	0
P20	14.72081218	0
P20	19.04761905	0
P20	27.77777778	19.04761905
P20	2.840909091	0
P20	7.52688172	5.263157895
P20	2.197802198	0
P20	14.70588235	0
P20	20.48192771	0
P20	9	0
P20	9.04109589	2.770083102
P20	9.210526316	0
P20	24.46808511	4.117647059
P20	1.002506266	0
P20	13.13131313	0
P20	7.368421053	2.5
P20	18.44660194	4.347826087
P20	4.195804196	4.464285714
P20	7.335907336	0
P20	2.155172414	0
P20	1.993704092	0
P20	4.316546763	1.860465116
P20	12.18961625	0
P20	17.74193548	0
P20	8.61423221	0
P20	9.125475285	0
P20	7.234042553	0
P20	1.002506266	0
P20	7.344632768	0
P20	7.24137931	0
P20	1.544401544	0
P20	14.00966184	0
P20	10.57401813	0
P20	12.79620853	0
P20	7.82122905	3.93258427
P20	15.26717557	0
P20	10	0
P20	4.21686747	2.919708029
P20	40	0
P20	13.6	0
P20	1.908396947	0
P20	2.030456853	0
P20	1.03626943	0
P20	8.673469388	3.314917127
P20	14.36031332	0
P20	7.670454545	2.236421725
P20	12.76595745	0
P20	12.14953271	4.504504505
P20	17.50841751	1.769911504
P20	15.87301587	0
P20	10.43956044	0
P20	11.9760479	0
P20	12.83950617	0
P20	1.123595506	0
P20	11.58337226	0
P20	7.246376812	0
P20	18.18181818	3.355704698
P20	12.29773463	0
P20	9.090909091	4.081632653
P20	18.79699248	4.504504505
P20	8.108108108	0
P20	17.10526316	0
P20	7.317073171	2.116402116
P20	26.58227848	0
P20	6.12244898	0
P20	15.51724138	0
P20	5.445544554	0
P20	1.428571429	0
P20	9	0
P20	6.751054852	2.040816327
P20	7.042253521	0
P20	17.64705882	0
P20	15.68627451	0
P20	0	3.488372093
P20	0	3.448275862
P20	0	1.152737752
P20	0	7.407407407
P20	0	1.204819277
P20	0	6.25
P20	0	1.869158879
P20	0	4.424778761
P20	0	4.225352113
P20	0	1.57480315
P20	0	1.287553648
P20	0	3.571428571
P20	0	1.355932203
P20	0	1.639344262
P20	0	3.571428571
P20	0	1.405152225
P20	0	20
P20	0	1.990049751
P20	0	5
P20	0	1.661129568
P20	0	1.498127341
P20	0	4.046242775
P20	0	1.023017903
P20	0	5.454545455
P20	0	2.298850575
P20	0	1.265822785
P20	0	3.007518797
P20	0	19.1588785
P20	0	1.550387597
P20	0	4.333333333
P20	0	2.34741784
P20	0	2.071005917
P20	0	1.392111369
P22	21.18644068	36.40552995
P22	10.52631579	0
P22	2.409638554	0
P22	31.95876289	41.83673469
P22	7.053941909	0
P22	2.614379085	0
P22	1.017811705	0
P22	3.464203233	0
P22	1.666666667	0
P22	33.05084746	38.1443299
P22	1.026694045	0
P22	33.89121339	68.13186813
P22	1.01010101	0
P22	29.35779817	39.66101695
P22	21.25	55.17241379
P22	1.22324159	0
P22	50	66.27906977
P22	1.515151515	0
P22	22.5	43.37349398
P22	2.409638554	0
P22	1.520912548	0
P22	34.74178404	34.9726776
P22	30.5785124	41.40625
P22	1.229508197	0
P22	15.29411765	0
P22	3.96039604	0
P22	4.081632653	0
P22	29.00763359	38.29787234
P22	1.510574018	0
P22	1.552795031	0
P22	25.6	36.73469388
P22	3.468208092	0
P22	5.633802817	0
P22	31.37254902	27.27272727
P22	28.38709677	42.40506329
P22	12.5	19.40298507
P22	1.315789474	0
P22	6.12244898	0
P22	1.347708895	0
P22	2.162162162	0
P22	1.662049861	0
P22	1.385041551	0
P22	1.329787234	0
P22	1.724137931	0
P22	3.097345133	0
P22	4.255319149	0
P22	1.020408163	0
P22	27.79369628	13.18051576
P22	2.536231884	0
P22	2.427184466	0
P22	30.27210884	38.59060403
P22	11.20943953	0
P22	4.081632653	0
P22	16.48351648	13.88888889
P22	23.80952381	38.70967742
P22	6.837606838	8.547008547
P22	26.08695652	41.93548387
P22	1.328903654	0
P22	4.591836735	0
P22	2.868852459	0
P22	1.953125	0
P22	4.444444444	0
P22	27.41116751	36.73469388
P22	1.069518717	0
P22	30.18867925	40
P22	2.234636872	0
P22	3.529411765	0
P22	5.347593583	8
P22	2.857142857	0
P22	6.315789474	0
P22	26.58227848	11.84210526
P22	33.03571429	36.95652174
P22	1.212121212	0
P22	1.111111111	0
P22	25	39.14728682
P22	1.691729323	0
P22	7.5	20.12195122
P22	31.36363636	38.5
P22	1.872659176	0
P22	25.51724138	37.59124088
P22	1.633986928	0
P22	1.302083333	0
P22	1.396648045	0
P22	1.333333333	0
P22	14.65517241	11.26126126
P22	3.525641026	2.704326923
P22	17.52212389	18.5483871
P22	7.250755287	12.39530988
P22	14.9122807	17.11711712
P22	26	43.08943089
P22	2.637889688	0
P22	2.173913043	0
P22	2.162162162	0
P22	1.420454545	0
P22	10.28571429	0
P22	2.469135802	0
P22	0	14.28571429
P22	0	14.92537313
P22	0	2.857142857
P22	0	16.2601626
P22	0	2.97029703
P22	0	1.986754967
P22	0	1.754385965
P22	0	18.03278689
P22	0	14.86988848
P22	0	9.411764706
P22	0	11.76470588
P22	0	1.108033241
P22	0	2.066115702
P22	0	3.896103896
P22	0	3.649635036
P22	0	25.87719298
P22	0	12.78195489
P22	0	2.547770701
P22	0	8.405797101
P22	0	16.27906977
P22	0	23.25581395
P22	0	3.401360544
P22	0	7.8125
P22	0	2.909090909
P22	0	4.6875
P22	0	16.88311688
P22	0	3.03030303
P22	0	7.518796992
P22	0	5.660377358
P22	0	4.191616766
P22	0	15.42553191
P22	0	2.81030445
P22	0	6.077348066
P22	0	27.11864407
P22	0	3.846153846
P22	0	12.06896552
P22	0	2.631578947
P22	0	9.677419355
P22	0	2.508960573
P22	0	2.139037433
P22	0	11.15879828
P22	0	11.53846154
P22	0	3.50877193
P22	0	7.01754386
P22	0	17.9138322
P22	0	10.57692308
P22	0	5.263157895
P22	0	6.535947712
P22	0	1.162790698
P22	0	6.666666667
P22	0	14.70588235
P22	0	26.66666667
P22	0	16.66666667
P22	0	2.564102564
P22	0	7.792207792
P22	0	8.928571429
P22	0	1.510574018
P22	0	2.517985612
P22	0	2.051282051
P22	0	2.45398773
P22	0	17.85714286
P22	0	11.11111111
P22	0	14.28571429
P22	0	8.996539792
P22	0	1.317957166
P22	0	16.46341463
P22	0	4.918032787
P22	0	1.946902655
P22	0	1.960784314
P22	0	14.08450704
P22	0	2.649006623
P22	0	20
P22	0	12.03703704
P22	0	7.291666667
P22	0	2.010050251
P22	0	21.09375
P22	0	2.919708029
P22	0	4.867256637
P22	0	1.115241636
P22	0	7.547169811
P22	0	4.545454545
P22	0	6.25
P22	0	14.20118343
P22	0	1.315789474
P22	0	4.166666667
P22	0	16.59919028
P22	0	10.16949153
P22	0	1.239669421
P22	0	1.47601476
P22	0	10.95890411
P22	0	1.470588235
P22	0	4.494382022
P22	0	1.879699248
P22	0	1.315789474
P22	0	7.692307692
P22	0	5.292479109
P22	0	14.01869159
P22	0	2.941176471
P22	0	1.80878553
P22	0	9.497206704
P22	0	8.941605839
P22	0	9.107468124
P22	0	2.162162162
P22	0	2.962962963
P22	0	6.302521008
P22	0	7.5
P22	0	3.058103976
P22	0	1.072386059
P22	0	7.534246575
P22	0	14.58333333
P22	0	5
P22	0	4.237288136
P22	0	2.469135802
P22	0	2.43902439
P22	0	1.329787234
P22	0	10.54852321
P22	0	7.777777778
P22	0	3.645833333
P23	7.716049383	0
P23	7.692307692	0
P23	1.754385965	0
P23	18.55670103	0
P23	1.261829653	0
P23	7.228915663	20.86956522
P23	20.2247191	19.29824561
P23	12.03703704	14.77832512
P23	9.504132231	15.38461538
P23	8.205128205	12.12121212
P23	11.76470588	0
P23	13.63636364	19.60784314
P23	12.12121212	26
P23	14.28571429	7.692307692
P23	9.756097561	0
P23	1.294498382	0
P23	20.58823529	26.80412371
P23	13.63636364	0
P23	15.0862069	15.87743733
P23	14.49275362	14.68531469
P23	17.64705882	0
P23	10	20
P23	15.50632911	18.8559322
P23	15.45454545	16.26794258
P23	12.66666667	17.5257732
P23	14.1025641	0
P23	10.22727273	13.2183908
P23	14.81481481	0
P23	13.51351351	0
P23	1.355932203	0
P23	1.369863014	0
P23	2.884615385	0
P23	2.5	0
P23	0	19.51219512
P23	0	7.37704918
P23	0	2.941176471
P23	0	10.81081081
P23	0	1.818181818
P23	0	27.27272727
P23	0	15.29411765
P23	0	2.290076336
P23	0	13.25301205
P23	0	3.496503497
P23	0	5.405405405
P23	0	13.33333333
P23	0	12.5
P23	0	1.005025126
P23	0	15.38461538
P23	0	1.556420233
P23	0	14.66666667
P23	0	26.31578947
P23	0	18.18181818
P23	0	35.8974359
P23	0	13.33333333
P23	0	25
P23	0	14.21568627
P23	0	14.07035176
P23	0	15.29411765
P23	0	23.52941176
P23	0	25
P23	0	4.545454545
P23	0	4.385964912
P23	0	2.816901408
P23	0	1.84501845
P23	0	13.41463415
P23	0	1.298701299
P23	0	1.492537313
P23	0	1.328903654
P23	0	2.941176471
P23	0	2.97029703
P23	0	1.509433962
P23	0	1.84501845
P23	0	8.771929825
P23	0	11.53846154
P23	0	2.325581395
P23	0	2.040816327
P24	2.167182663	0
P24	2.51572327	0
P24	2.112676056	0
P24	1.543209877	0
P24	1.851851852	0
P24	36.66666667	45.45454545
P24	1.829268293	0
P24	2.53164557	0
P24	38.03680982	43.40659341
P24	2.222222222	0
P24	1.193317422	1.123595506
P24	2.564102564	0
P24	6	0
P24	1.882352941	0
P24	43.63636364	38.29787234
P24	6.52173913	0
P24	42.52873563	50.54945055
P24	4.371584699	0
P24	1.716738197	0
P24	3.870967742	0
P24	5.555555556	0
P24	2.678571429	0
P24	2.272727273	0
P24	1.271860095	1.506591337
P24	3.539823009	0
P24	2.083333333	0
P24	2.547770701	0
P24	1.662049861	0
P24	49.78540773	41.33858268
P24	1.805054152	0
P24	1.483679525	0
P24	41.05263158	53.21100917
P24	1.391650099	0
P24	38.18181818	36.11111111
P24	3.007518797	0
P24	4.347826087	0
P24	2.194357367	0
P24	4.04040404	0
P24	41.88034188	37.11340206
P24	1.26984127	0
P24	2	0
P24	4.225352113	0
P24	45.54455446	51.35135135
P24	42.52873563	45.20547945
P24	2.109704641	0
P24	33.99503722	37.14285714
P24	2.058823529	0
P24	49.12280702	45.23809524
P24	1.724137931	0
P24	6.481481481	0
P24	42.82945736	2.8125
P24	34.06113537	40.71588367
P24	40.7239819	46.60633484
P24	2.777777778	0
P24	40.96045198	46.0496614
P24	47.57281553	44.55696203
P24	1.543209877	0
P24	3.80952381	0
P24	4.255319149	0
P24	1.671309192	0
P24	1.277955272	0
P24	1.97044335	0
P24	1.272264631	0
P24	38.4180791	42.28723404
P24	3.296703297	0
P24	35.9223301	37.96296296
P24	2.259887006	0
P24	45.73643411	44.29223744
P24	3.614457831	0
P24	3.125	0
P24	3.125	0
P24	2.092050209	0
P24	1.951219512	0
P24	1.414141414	0
P24	40.89068826	38.05668016
P24	1.201201201	0
P24	1.6	1.744186047
P24	2.216066482	2.662721893
P24	2.057613169	0
P24	44.32432432	43.19526627
P24	43.44262295	46.2585034
P24	1.47601476	0
P24	3	0
P24	5.691056911	7.936507937
P24	7.168458781	4.642857143
P24	47	57.53424658
P24	29.39297125	28.88888889
P24	1.824817518	0
P24	1.6	1.360544218
P24	2.040816327	0
P24	36.36363636	47.95918367
P24	3.007518797	0
P24	1.76056338	0
P24	37.93103448	32.45614035
P24	6.666666667	0
P24	41.56862745	33.85579937
P24	39.3442623	41.59292035
P24	41.79104478	42.70833333
P24	3.381642512	2.209944751
P24	1.581027668	0
P24	1.408450704	0
P24	1.442307692	0
P24	41.83673469	45.74468085
P24	3.90625	0
P24	4.819277108	0
P24	23.52941176	29.57746479
P24	38.5620915	37.28813559
P24	27.06766917	30.8411215
P24	25.40415704	26.46153846
P24	2.06185567	0
P24	27.2264631	26.03878116
P24	5.940594059	0
P24	24.40191388	31.01604278
P24	1.388888889	0
P24	1.38121547	0
P24	9.090909091	10.52631579
P24	2.380952381	0
P24	13.37579618	5.479452055
P24	4.566210046	0
P24	3.846153846	0
P24	1.592356688	0
P24	1.278772379	0
P24	2.380952381	0
P24	1.724137931	0
P24	3.488372093	0
P24	3.125	0
P24	47.70642202	42.22222222
P24	2.727272727	0
P24	2.336448598	0
P24	39.3081761	38.58024691
P24	39.37198068	47.22891566
P24	1.308900524	0
P24	1.418439716	0
P24	2.551020408	0
P24	3.333333333	0
P24	1.519756839	0
P24	27.5	28
P24	1.519756839	0
P24	28.33333333	26.98412698
P24	29.45736434	29.71014493
P24	1.149425287	0
P24	28.27225131	25.54347826
P24	3.726708075	0
P24	35.8974359	38.54166667
P24	2.836879433	0
P24	40.15748031	40
P24	37.20930233	44.17177914
P24	40	42.59259259
P24	32.54716981	41.34615385
P24	21.56862745	33.84615385
P24	1.230769231	1.766784452
P24	40.48780488	41.52173913
P24	2.649006623	0
P24	2.142857143	0
P24	1.98019802	0
P24	4.938271605	0
P24	39.78494624	30.92783505
P24	32.56578947	44.04432133
P24	3.370786517	0
P24	2.158273381	0
P24	1.566579634	0
P24	1.529051988	0
P24	2.040816327	0
P24	5.263157895	0
P24	2.227722772	0
P24	1.340996169	0
P24	37.09327549	41.2962963
P24	3.846153846	0
P24	1.901140684	0
P24	1.081081081	0
P24	1.119402985	0
P24	2.51572327	0
P24	1.474201474	0
P24	2.479338843	0
P24	33.75	38.88888889
P24	34.32835821	32.89473684
P24	1.346801347	0
P24	1.282051282	0
P24	1.002506266	0
P24	26.31578947	30.03802281
P24	1.964636542	0
P24	28.27988338	24.75247525
P24	3.03030303	0
P24	6.741573034	0
P24	3.76940133	2.7100271
P24	2.139037433	0
P24	27.17391304	32.73542601
P24	2.797202797	0
P24	1.324503311	0
P24	1.572327044	0
P24	1.481481481	0
P24	4.166666667	0
P24	2.75862069	0
P24	3.017241379	0
P24	2.109704641	0
P24	34.94623656	35.74660633
P24	1.700680272	0
P24	1.910828025	0
P24	3.267973856	0
P24	2.727272727	0
P24	2.34741784	0
P24	3.015075377	0
P24	1.716738197	0
P24	3.571428571	0
P24	2.830188679	0
P24	3.409090909	0
P24	69.11764706	83.07692308
P24	3.50877193	0
P24	2.403846154	0
P24	73.4939759	82.5
P24	2.877697842	0
P24	11.36363636	6.976744186
P24	78.31325301	88.88888889
P24	2.320675105	0
P24	0	13.63636364
P24	0	2.816901408
P24	0	6.12244898
P24	0	4.273504274
P24	0	2.985074627
P24	0	24.64285714
P24	0	22
P24	0	4.761904762
P24	0	1.506591337
P24	0	3.773584906
P24	0	2.597402597
P24	0	4.12371134
P24	0	3.719008264
P24	0	4.04040404
P24	0	24.13793103
P24	0	4.830917874
P24	0	1.290322581
P24	0	5.23255814
P24	0	5
P24	0	2.010050251
P24	0	3.571428571
P24	0	40
P24	0	11.53846154
P24	0	6.578947368
P24	0	1.607717042
P24	0	6.209150327
P24	0	21.40221402
P24	0	4.225352113
P24	0	5.714285714
P24	0	6.930693069
P24	0	3.06122449
P24	0	32.8
P24	0	4.6875
P24	0	1.063829787
P24	0	1.677852349
P24	0	2.577319588
P24	0	7.272727273
P24	0	2.247191011
P24	0	15.22248244
P24	0	18.46846847
P24	0	12.5
P24	0	1.62037037
P24	0	1.291989664
P24	0	3.51758794
P24	0	6.074766355
P24	0	17.32283465
P24	0	45.45454545
P24	0	1.017811705
P24	0	2.968460111
P24	0	8.203125
P24	0	10
P24	0	3.351955307
P24	0	3.985507246
P24	0	4.424778761
P24	0	19.51219512
P24	0	23.66412214
P24	0	2.469135802
P24	0	3.930131004
P24	0	20
P24	0	15
P24	0	5.333333333
P24	0	30.70866142
P24	0	8.333333333
P24	0	2.737226277
P24	0	5.309734513
P24	0	1.793721973
P24	0	1.470588235
P24	0	9.090909091
P24	0	23.52941176
P24	0	29.57198444
P24	0	5.309734513
P24	0	2.105263158
P24	0	12.2754491
P24	0	12.93375394
P24	0	2.380952381
P24	0	2.364864865
P24	0	19.11764706
P24	0	2.866242038
P24	0	22.22222222
P24	0	4.04040404
P24	0	20.83333333
P24	0	6.818181818
P24	0	1.324503311
P24	0	21.54882155
P24	0	49.09090909
P25	6.849315068	0
P25	1.618122977	0
P25	2.43902439	0
P25	6.756756757	0
P25	11.53846154	0
P25	11.11111111	0
P25	12	15
P25	1.405152225	1.328273245
P25	2.415458937	1.498127341
P25	2.631578947	0
P25	3.571428571	0
P25	2.777777778	0
P25	1.038961039	0
P25	3.703703704	5.882352941
P25	3.319502075	0
P25	2.580645161	0
P25	0	5.617977528
P25	0	14.07407407
P25	0	2.173913043
P25	0	11.32075472
P25	0	7.52688172
P25	0	7.608695652
P25	0	2.202643172
P25	0	3.225806452
P25	0	5.365853659
P25	0	27.02702703
P25	0	3.472222222
P25	0	14.28571429
P25	0	4.819277108
P25	0	27.77777778
P25	0	10.71428571
P25	0	5.970149254
P25	0	45.97701149
P25	0	20.28985507
P25	0	3.680981595
P25	0	3.669724771
P25	0	18.79699248
P25	0	1.47601476
P25	0	3.381642512
P25	0	5.095541401
P25	0	7.792207792
P25	0	2.912621359
P25	0	31.25
P25	0	6.741573034
P25	0	5.46875
P25	0	7.03125
P25	0	13.26530612
P25	0	30.90909091
P25	0	4.195804196
P25	0	14.92537313
P25	0	14.70588235
P25	0	10.85714286
P25	0	6.818181818
P25	0	4.958677686
P25	0	2.173913043
P25	0	19.08396947
P25	0	12.5
P25	0	2.02020202
P25	0	5.769230769
P25	0	18.75
P25	0	2.739726027
P25	0	43.18181818
P25	0	23.80952381
P25	0	4.901960784
P25	0	15.2173913
P25	0	37.03703704
P25	0	5.084745763
P25	0	15.78947368
P25	0	20
P25	0	6.12244898
P25	0	3.305785124
P25	0	10.65088757
P25	0	12.65822785
P25	0	14.86486486
P25	0	1.47601476
P25	0	18.22429907
P25	0	1.941747573
P25	0	14.03508772
P25	0	5.217391304
P25	0	3.947368421
P25	0	4.347826087
P25	0	4.733727811
P25	0	4.672897196
P25	0	18.33333333
P25	0	5.109489051
P25	0	2.43902439
P25	0	10.81081081
P25	0	11.56069364
P25	0	5.660377358
P25	0	11.61825726
P25	0	1.843317972
P25	0	3.96039604
P25	0	6.25
P25	0	4.958677686
P25	0	8.333333333
P25	0	10.44776119
P25	0	35.71428571
P25	0	20.2247191
P25	0	1.27388535
P25	0	8.474576271
P25	0	10.9375
P25	0	3.669724771
P25	0	9.74025974
P25	0	5.504587156
P25	0	3.783783784
P25	0	11.79775281
P25	0	2.739726027
P25	0	11.42857143
P25	0	16.40625
P25	0	2.024291498
P25	0	6.081081081
P25	0	32.91139241
P25	0	34.7826087
P25	0	2.209944751
P25	0	2.985074627
P25	0	2.836879433
P25	0	21.42857143
P25	0	10.75268817
P25	0	2.678571429
P25	0	5.084745763
P25	0	4
P25	0	14.47368421
P25	0	1.990049751
P25	0	1.98019802
P25	0	31.97969543
P25	0	12.21374046
P25	0	3.703703704
P25	0	4.347826087
P25	0	10.81081081
P25	0	14.52991453
P25	0	10.9375
P25	0	15.2
P25	0	6.818181818
P25	0	3.418803419
P25	0	8.928571429
P25	0	14.4278607
P25	0	19.76744186
P26	100	100
P26	17.14285714	13.33333333
P26	1.045296167	1.646090535
P26	3.723404255	2.657004831
P26	23.00884956	32.47863248
P26	40.19292605	39.82035928
P26	10.76233184	6.896551724
P26	2.380952381	2.272727273
P26	2.941176471	3.125
P26	1.694915254	0
P26	2.127659574	0
P26	14.28571429	10.52631579
P26	92.75362319	98.80952381
P26	5.035971223	6.849315068
P26	1.481481481	0
P26	2.597402597	0
P26	1.19047619	0
P26	1.621621622	0
P26	1.785714286	4.464285714
P26	4.444444444	0
P26	1.183431953	0
P26	2.631578947	0
P26	1.149425287	0
P26	1.666666667	0
P26	2.5	0
P26	100	100
P26	3.571428571	0
P26	3.947368421	4
P26	42.30769231	46.15384615
P26	1.212121212	0
P26	48	54.11764706
P26	3.174603175	0
P26	3.846153846	3.076923077
P26	12.34567901	15.85365854
P26	20.89552239	20.89552239
P26	86.74698795	91.66666667
P26	15.98639456	14.41441441
P26	16.27906977	10.76923077
P26	16.12903226	8.547008547
P26	44.87179487	48
P26	2.586206897	0
P26	1.923076923	0
P26	4.651162791	0
P26	12.5	7.936507937
P26	1.777777778	1.554404145
P26	2.717391304	2.197802198
P26	26.4957265	42.85714286
P26	16.29213483	14.76510067
P26	19.140625	17.11409396
P26	34.10404624	33.64779874
P26	35.48387097	32.5443787
P26	33.78378378	49.23076923
P26	1.408450704	0
P26	57.37704918	28.7037037
P26	1.57480315	0
P26	3.50877193	0
P26	1.621621622	0
P26	3.636363636	0
P26	1.515151515	0
P26	1.369863014	0
P26	1.666666667	0
P26	14.12429379	7.486631016
P26	21.97802198	25.80645161
P26	5.263157895	0
P26	5.128205128	0
P26	1.550387597	0
P26	41.46341463	42.85714286
P26	2.083333333	0
P26	35.65891473	31.2
P26	1.204819277	0
P26	2.816901408	0
P26	100	100
P26	8.695652174	0
P26	1.204819277	0
P26	2	0
P26	2.5	0
P26	3.389830508	0
P26	100	100
P26	1.724137931	0
P26	1.351351351	0
P26	44.76190476	47.95539033
P26	5	0
P26	11.36363636	9.756097561
P26	1.470588235	0
P26	24.07407407	43.33333333
P26	4.545454545	0
P26	100	100
P26	6.666666667	0
P26	1.149425287	0
P26	5.405405405	0
P26	66	45.76271186
P26	1.639344262	0
P26	2.34375	1.960784314
P26	10.85714286	11.55778894
P26	2.325581395	0
P26	7.142857143	13.63636364
P26	100	100
P26	67.44186047	47.61904762
P26	12.12121212	6
P26	100	100
P26	1.754385965	0
P26	44.82758621	46.80851064
P26	1.428571429	0
P26	22.22222222	0
P26	2.325581395	0
P26	2.197802198	0
P26	1.470588235	0
P26	33.33333333	44.08602151
P26	3.260869565	5.909090909
P26	25.45454545	14.49275362
P26	21.9858156	12.80487805
P26	93.75	100
P26	36.36363636	56.25
P26	100	100
P26	2.298850575	0
P26	56.60377358	40.625
P26	43.18181818	41.66666667
P26	1.6	1.282051282
P26	11.11111111	0
P26	45.81005587	44.31279621
P26	64.28571429	75
P26	3.921568627	0
P26	100	100
P26	2.631578947	0
P26	1.666666667	0
P26	39.65517241	40.29850746
P26	4.166666667	0
P26	1.62601626	0
P26	3.75	0
P26	1.123595506	0
P26	28.57142857	9.090909091
P26	1.156069364	0
P26	2.564102564	0
P26	4.166666667	0
P26	1.886792453	0
P26	3.174603175	0
P26	2.43902439	0
P26	1.550387597	0
P26	1.183431953	0
P26	4.132231405	2.054794521
P26	26.53061224	35.13513514
P26	4.47761194	0
P26	4.255319149	0
P26	100	100
P26	45.45454545	55.55555556
P26	2.02020202	0
P26	4.761904762	0
P26	1.481481481	0
P26	1.694915254	0
P26	98.82352941	99.0430622
P26	1.408450704	0
P26	1.212121212	1.156069364
P26	2.247191011	0
P26	1.709401709	0
P26	1.470588235	0
P26	2.150537634	0
P26	100	100
P26	1.333333333	0
P26	42.10526316	41
P26	43.75	40.54054054
P26	2.898550725	0
P26	7.692307692	0
P26	1.104972376	0
P26	1.162790698	0
P26	4.166666667	0
P26	40	55.42168675
P26	27.77777778	38.0952381
P26	6.25	0
P26	3.571428571	0
P26	100	100
P26	80	66.66666667
P26	3.370786517	5.405405405
P26	1.680672269	0
P26	53.91304348	42.45283019
P26	2.857142857	0
P26	8.333333333	0
P26	16.66666667	4.651162791
P26	3.571428571	0
P26	6.52173913	4.137931034
P26	52.71317829	46.45669291
P26	16.19047619	31.53153153
P26	5.263157895	0
P26	100	100
P26	6.451612903	0
P26	54.08163265	36.79245283
P26	1.351351351	0
P26	2.325581395	0
P26	3.076923077	0
P26	1.408450704	0
P26	1.785714286	0
P26	1.62601626	0
